GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
True,Adolescent,Middle,Cautious,Current,Mild,Football,Mild,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,SportsCar,Excellent,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Many
False,Adult,Middle,Adventurous,Older,None,EggShell,None,FamilySedan,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Current,Severe,EggShell,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Secure,False,HundredThou,TenThou,True,Thousand,Poor,True,Thousand,Many
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,True,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Cautious,Current,None,Football,None,FamilySedan,Excellent,Domino,True,Expert,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Adventurous,Current,None,EggShell,None,SportsCar,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiftyThou,City,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adolescent,Middle,Adventurous,Older,None,EggShell,None,SportsCar,Excellent,TwentyThou,False,Expert,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adult,UpperMiddle,Adventurous,Current,None,EggShell,None,Economy,Poor,FiveThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adult,Prole,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Middle,Adventurous,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,UpperMiddle,Adventurous,Older,Severe,Football,Severe,Luxury,Excellent,FiftyThou,False,Normal,False,TenThou,False,FiveThou,Secure,False,HundredThou,HundredThou,True,Thousand,Good,True,Thousand,Zero
False,Adolescent,Middle,Normal,Older,Severe,EggShell,Severe,Economy,Poor,Domino,False,SubStandard,False,TenThou,False,FiveThou,Secure,False,HundredThou,HundredThou,False,Million,Fair,False,TenThou,Many
False,Adolescent,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,Domino,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,TenThou,False,Thousand,Poor,False,Million,One
False,Adolescent,Prole,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,TenThou,Poor,False,Thousand,Zero
False,Senior,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Normal,FiftyThou,True,Normal,True,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Senior,Middle,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,True,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Cautious,Older,Severe,Football,Severe,FamilySedan,Poor,FiveThou,False,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,TenThou,True,Thousand,Excellent,True,HundredThou,Many
False,Adolescent,Middle,Adventurous,Older,None,Football,None,FamilySedan,Poor,FiveThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Prole,Normal,Older,Moderate,EggShell,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,One
False,Adolescent,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Cautious,Older,None,Tank,None,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Poor,True,Thousand,One
False,Adult,Prole,Normal,Current,Mild,Football,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,TenThou,City,False,TenThou,Thousand,False,Thousand,Good,True,Thousand,Many
False,Senior,Middle,Cautious,Older,Mild,Football,Mild,FamilySedan,Poor,FiftyThou,False,SubStandard,True,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
False,Adolescent,Prole,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Rural,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Many
False,Senior,Prole,Normal,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,True,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Older,None,Tank,None,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,False,Thousand,Good,False,Thousand,One
False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Many
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,True,Thousand,False,TenThou,Rural,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,Prole,Adventurous,Older,Severe,Football,Severe,Economy,Poor,TwentyThou,False,Normal,False,TenThou,False,FiveThou,Rural,False,Million,HundredThou,True,Thousand,Good,False,HundredThou,One
False,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Poor,Domino,True,SubStandard,False,Thousand,False,FiftyThou,Rural,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,Severe,EggShell,Severe,SportsCar,Poor,TwentyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Rural,False,HundredThou,HundredThou,False,HundredThou,Fair,False,TenThou,Many
False,Adolescent,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,False,Thousand,Good,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Many
True,Adolescent,UpperMiddle,Adventurous,Current,Severe,Football,Severe,Luxury,Poor,FiftyThou,True,SubStandard,False,HundredThou,False,FiftyThou,City,True,HundredThou,TenThou,True,Thousand,Good,True,Thousand,Many
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adolescent,Prole,Normal,Older,None,EggShell,None,SportsCar,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Fair,True,Thousand,One
False,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Expert,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,TenThou,Thousand,False,HundredThou,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,One
False,Adolescent,Middle,Normal,Older,Mild,Tank,Moderate,FamilySedan,Poor,Domino,False,SubStandard,False,Thousand,False,FiveThou,Rural,True,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Many
False,Adult,Middle,Normal,Current,None,EggShell,None,FamilySedan,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,Secure,True,TenThou,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Senior,Middle,Cautious,Older,Moderate,Tank,Moderate,FamilySedan,Poor,Domino,False,SubStandard,True,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Senior,Middle,Cautious,Current,None,Football,None,FamilySedan,Excellent,TwentyThou,True,Expert,True,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,True,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,False,Thousand,Good,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Suburb,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Middle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,Suburb,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,Domino,False,Expert,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,Football,None,SportsCar,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,City,True,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
True,Adolescent,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Excellent,TwentyThou,True,Expert,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,Normal,Current,Severe,Football,Severe,Economy,Poor,Domino,False,SubStandard,False,TenThou,False,TenThou,Suburb,False,Million,HundredThou,True,TenThou,Good,True,TenThou,Many
False,Adolescent,Prole,Cautious,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,HundredThou,Poor,False,Thousand,Zero
False,Adolescent,Middle,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,EggShell,None,SportsCar,Normal,FiveThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,One
False,Adult,Middle,Adventurous,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,HundredThou,TenThou,True,Thousand,Good,False,Thousand,Many
False,Senior,UpperMiddle,Cautious,Current,Mild,Football,Mild,Luxury,Poor,TwentyThou,True,SubStandard,True,Thousand,False,FiftyThou,Secure,True,HundredThou,HundredThou,True,Thousand,Fair,True,Thousand,One
False,Adult,Middle,Cautious,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Cautious,Current,None,Football,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
True,Adolescent,Middle,Adventurous,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
True,Adolescent,Prole,Adventurous,Older,Moderate,Football,Moderate,FamilySedan,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,City,False,TenThou,TenThou,True,Thousand,Fair,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
False,Adolescent,UpperMiddle,Adventurous,Current,None,Football,None,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adult,Prole,Cautious,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,HundredThou,HundredThou,False,Thousand,Poor,False,Thousand,Many
False,Adolescent,Prole,Adventurous,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Older,None,Football,None,SportsCar,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,One
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Senior,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Normal,TwentyThou,True,Normal,True,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Middle,Cautious,Current,None,EggShell,None,SportsCar,Excellent,FiftyThou,True,Expert,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,Domino,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Excellent,False,Thousand,Zero
False,Senior,Middle,Normal,Current,None,EggShell,None,FamilySedan,Normal,TwentyThou,False,Normal,True,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Senior,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,SportsCar,Poor,FiveThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Many
False,Senior,UpperMiddle,Normal,Current,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Excellent,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,TenThou,Thousand,False,Thousand,Fair,False,Thousand,One
False,Adult,Prole,Normal,Current,None,Football,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adult,Prole,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adolescent,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,Thousand,Good,False,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Rural,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Prole,Adventurous,Older,Moderate,Football,Moderate,FamilySedan,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Many
False,Adult,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,City,False,HundredThou,TenThou,False,Thousand,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Adventurous,Current,Moderate,Football,Moderate,FamilySedan,Poor,FiftyThou,True,SubStandard,False,TenThou,False,TenThou,Suburb,False,HundredThou,HundredThou,True,Thousand,Excellent,True,Thousand,Many
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Cautious,Older,None,EggShell,None,SportsCar,Normal,FiveThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,One
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,One
False,Senior,Prole,Cautious,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,Adventurous,Current,None,Football,None,Economy,Excellent,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,TenThou,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiveThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,Normal,False,TenThou,False,FiveThou,City,False,HundredThou,HundredThou,False,Million,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Senior,Middle,Cautious,Older,None,Football,None,FamilySedan,Normal,FiveThou,False,Normal,True,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Cautious,Current,Severe,Football,Severe,Luxury,Poor,TwentyThou,True,SubStandard,False,HundredThou,False,FiftyThou,Secure,True,HundredThou,TenThou,True,Thousand,Excellent,True,Thousand,Many
False,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
False,Senior,UpperMiddle,Adventurous,Older,Moderate,Football,Moderate,Luxury,Poor,Domino,True,SubStandard,False,TenThou,False,TenThou,Secure,False,TenThou,TenThou,True,Thousand,Excellent,True,Thousand,Many
True,Adolescent,Prole,Adventurous,Older,None,Football,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,FiveThou,False,Normal,False,Thousand,False,TenThou,City,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Middle,Adventurous,Current,Moderate,Football,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Rural,False,TenThou,TenThou,True,Thousand,Fair,True,Thousand,Many
False,Adult,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiftyThou,City,False,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Senior,Prole,Cautious,Older,None,EggShell,None,SportsCar,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
True,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,TenThou,TenThou,False,TenThou,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
True,Adolescent,Middle,Adventurous,Current,None,Tank,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Adventurous,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Middle,Cautious,Older,Severe,EggShell,Moderate,SportsCar,Poor,TwentyThou,True,SubStandard,False,TenThou,False,TenThou,Secure,True,TenThou,Thousand,True,TenThou,Poor,False,Thousand,Many
