GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
False,Senior,Middle,Normal,Older,None,EggShell,None,SportsCar,Poor,TwentyThou,False,SubStandard,True,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Senior,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiftyThou,City,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,One
False,Adult,Middle,Normal,Older,Moderate,EggShell,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Cautious,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adolescent,Prole,Normal,Older,None,Football,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Middle,Adventurous,Current,None,Tank,None,FamilySedan,Excellent,TwentyThou,True,Normal,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiveThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,TenThou,Thousand,True,Thousand,Fair,False,Thousand,One
False,Adult,Prole,Normal,Current,None,Football,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,HundredThou,HundredThou,True,Thousand,Fair,False,Million,One
False,Adult,Prole,Normal,Older,None,Football,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Senior,Middle,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,True,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Senior,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,TenThou,True,TenThou,Fair,False,Thousand,Many
False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,True,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Many
False,Adult,Middle,Adventurous,Older,Moderate,Football,Moderate,FamilySedan,Poor,TwentyThou,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,Domino,False,Normal,True,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Excellent,Domino,True,Expert,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,HundredThou,TenThou,False,Thousand,Poor,False,Thousand,One
True,Adolescent,UpperMiddle,Normal,Older,Mild,EggShell,Mild,Luxury,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adult,Middle,Cautious,Current,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,True,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,HundredThou,True,Thousand,Good,True,Thousand,One
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
True,Adolescent,Middle,Adventurous,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Normal,Current,Moderate,EggShell,Mild,FamilySedan,Normal,Domino,False,Normal,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,Thousand,False,Thousand,Fair,True,Thousand,Zero
False,Adolescent,Middle,Normal,Older,None,Football,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,Thousand,Good,False,Thousand,Zero
False,Adult,Middle,Normal,Current,None,Football,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,EggShell,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,Moderate,Football,Mild,FamilySedan,Poor,TwentyThou,True,SubStandard,False,HundredThou,False,TwentyThou,Suburb,True,HundredThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Senior,UpperMiddle,Cautious,Older,None,Football,None,Luxury,Normal,FiftyThou,False,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,Domino,True,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Adventurous,Current,None,EggShell,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,One
False,Adult,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Cautious,Current,Moderate,EggShell,Moderate,SportsCar,Poor,FiftyThou,True,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Cautious,Older,None,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,HundredThou,HundredThou,True,Thousand,Good,False,Thousand,Many
False,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Senior,UpperMiddle,Normal,Current,Severe,EggShell,Severe,Luxury,Poor,Domino,True,SubStandard,False,HundredThou,False,FiftyThou,Secure,True,HundredThou,HundredThou,True,Million,Poor,True,Thousand,One
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
False,Adult,Middle,Normal,Current,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,EggShell,None,Luxury,Poor,FiveThou,True,SubStandard,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
False,Adult,UpperMiddle,Psychopath,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,One
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,Suburb,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,One
False,Adult,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Excellent,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,City,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Cautious,Older,Mild,EggShell,Mild,SportsCar,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,City,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Poor,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Many
False,Adult,Prole,Normal,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,False,Thousand,Good,False,Thousand,Zero
False,Adult,Wealthy,Adventurous,Current,None,Football,None,FamilySedan,Poor,TwentyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Many
False,Senior,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Excellent,FiftyThou,False,Normal,True,TenThou,False,FiveThou,City,True,HundredThou,HundredThou,True,Million,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Current,Moderate,Football,Moderate,Luxury,Poor,TwentyThou,True,Normal,False,HundredThou,False,FiftyThou,Suburb,False,HundredThou,Thousand,True,Thousand,Good,True,Million,Zero
False,Senior,Prole,Cautious,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,True,Thousand,False,TwentyThou,City,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Adult,Wealthy,Normal,Current,None,Football,None,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Rural,True,TenThou,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adolescent,Prole,Adventurous,Older,Moderate,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,City,False,HundredThou,HundredThou,True,Thousand,Excellent,False,Thousand,Many
False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Current,None,EggShell,None,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,EggShell,None,SportsCar,Excellent,FiveThou,False,Expert,True,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,One
False,Adult,UpperMiddle,Normal,Older,Moderate,EggShell,Moderate,Economy,Excellent,FiftyThou,False,Expert,False,TenThou,False,FiveThou,Secure,True,TenThou,Thousand,True,HundredThou,Poor,False,Thousand,Zero
False,Senior,Middle,Cautious,Current,None,Football,None,FamilySedan,Normal,FiftyThou,True,Normal,True,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Middle,Adventurous,Current,None,EggShell,None,FamilySedan,Excellent,TwentyThou,True,Normal,False,Thousand,False,TenThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,One
False,Adolescent,Middle,Cautious,Current,None,Tank,Mild,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Middle,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,True,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiveThou,False,Expert,False,Thousand,False,TenThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adolescent,Middle,Normal,Older,None,EggShell,None,SportsCar,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Cautious,Older,Severe,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,TenThou,False,FiveThou,Secure,True,HundredThou,TenThou,True,Thousand,Excellent,False,Thousand,Many
False,Adult,Middle,Cautious,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adolescent,Middle,Normal,Older,None,Football,Mild,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiveThou,False,SubStandard,False,TenThou,False,TenThou,Suburb,False,HundredThou,HundredThou,True,Million,Fair,False,HundredThou,One
False,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,UpperMiddle,Cautious,Current,None,EggShell,None,SportsCar,Excellent,Domino,True,Expert,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adolescent,Middle,Adventurous,Older,Severe,Football,Severe,Economy,Poor,Domino,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,HundredThou,TenThou,True,Thousand,Good,False,Thousand,Many
False,Adult,Middle,Cautious,Older,Moderate,Tank,Severe,FamilySedan,Poor,Domino,False,SubStandard,False,TenThou,False,FiveThou,Secure,True,HundredThou,TenThou,True,Thousand,Good,False,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,One
False,Adult,Prole,Adventurous,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,Tank,None,FamilySedan,Excellent,TwentyThou,False,Expert,True,Thousand,False,TenThou,City,True,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Cautious,Current,None,EggShell,None,FamilySedan,Excellent,FiveThou,False,Normal,False,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Senior,UpperMiddle,Cautious,Older,None,EggShell,None,SportsCar,Excellent,TwentyThou,False,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiveThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,Mild,Football,Mild,SportsCar,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Senior,Prole,Cautious,Older,Mild,EggShell,Mild,Economy,Normal,TwentyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
True,Adolescent,Middle,Normal,Older,Mild,Football,Mild,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adult,Middle,Adventurous,Older,Moderate,Football,Moderate,Economy,Poor,TwentyThou,False,Normal,False,TenThou,False,FiveThou,Suburb,False,Million,HundredThou,False,Thousand,Good,False,Thousand,One
False,Adult,Middle,Adventurous,Current,Moderate,Football,Moderate,FamilySedan,Poor,FiftyThou,True,Normal,False,HundredThou,False,TwentyThou,City,False,HundredThou,HundredThou,True,Thousand,Excellent,True,Thousand,Zero
True,Adolescent,UpperMiddle,Normal,Current,None,EggShell,None,SportsCar,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,False,TenThou,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
True,Adolescent,Middle,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,FiveThou,Rural,False,TenThou,TenThou,True,HundredThou,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Suburb,False,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Prole,Cautious,Current,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,City,True,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Older,None,Football,None,Luxury,Poor,FiveThou,False,SubStandard,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Many
False,Senior,UpperMiddle,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,True,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Current,Moderate,Football,Moderate,Luxury,Poor,FiveThou,True,SubStandard,False,HundredThou,False,FiftyThou,Secure,False,HundredThou,TenThou,True,Thousand,Good,True,Thousand,Many
False,Adult,Prole,Normal,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Older,None,Football,None,Luxury,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adolescent,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,False,Thousand,Good,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Senior,Middle,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Normal,True,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Cautious,Current,None,Tank,None,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,UpperMiddle,Cautious,Current,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,True,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adolescent,Prole,Adventurous,Current,None,EggShell,None,Economy,Normal,Domino,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Senior,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Excellent,TwentyThou,True,Normal,True,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adolescent,Middle,Adventurous,Older,Mild,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,TenThou,TenThou,False,Thousand,Excellent,True,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,Mild,Football,Mild,Luxury,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiftyThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adult,UpperMiddle,Adventurous,Current,Mild,EggShell,Mild,Luxury,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiftyThou,City,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Normal,TwentyThou,False,Normal,False,Thousand,False,FiftyThou,Rural,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Prole,Cautious,Older,Moderate,Football,Moderate,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,HundredThou,HundredThou,False,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Prole,Normal,Current,Severe,Football,Severe,Economy,Normal,FiftyThou,False,Normal,False,TenThou,False,TenThou,City,False,HundredThou,HundredThou,True,Thousand,Fair,True,Thousand,Zero
